order_id,installments,sequential,payment_type,value
12c4c4c3728bbbc288f616cb164a550e,5,1,credit_card,161.54
3522a8b4a72d840794c4da3e6f4344a4,4,1,credit_card,95.3
9e7752c172e3994115a2cd609a18de29,8,1,credit_card,1338.41
d39b6a20c700ff329d678922fe1dcefc,6,1,credit_card,214.96
ff2ac13b0f36dffb6af9699f59b18377,20,1,credit_card,885.36
b41304e99b5c1abf0181ee31c8b17146,1,1,credit_card,97.72
85722784b64340c85ac0293f6f1cebcc,3,1,credit_card,105.37
bcdd7ead3db5a78858c07e491d022d21,1,1,credit_card,97.86
c360d21b65fddc4ac8f8d4dabf8c946d,8,1,credit_card,188.55
d4644eb874546463c586c58363462c91,2,1,credit_card,109.41
5d7ef55ebb5709a1822dd706f621a76c,8,1,credit_card,323.18
6704ae040b160861374536daac6e46e8,1,1,credit_card,96.81
e89b3116f9fbcc14b7eb7a1605f7ef06,10,1,credit_card,142.79
e89b3116f9fbcc14b7eb7a1605f7ef06,10,1,credit_card,142.79
e89b3116f9fbcc14b7eb7a1605f7ef06,10,1,credit_card,142.79
a4f65635b53078c1e039432eaa86e40d,1,1,credit_card,25.0
465c108e33e2b7e6953f020140a457ba,8,1,credit_card,1341.45
78a4201f58af3463bdab842eea4bc801,1,1,credit_card,325.41
fc9dfbad5c060140a8937a7cb332c7ac,4,1,credit_card,212.89
07b8c9805a09c2feacc0864c00ec244e,10,1,credit_card,160.17
aaab824b480222c061bba0fa4886308e,7,1,credit_card,77.57
f67885116e9845f897caf41fb1b19d18,1,1,boleto,59.01
e8861a9f094841902cf93913969fbb7f,1,1,credit_card,29.0
e8861a9f094841902cf93913969fbb7f,1,2,voucher,71.34
6fbe92e0f9d5a728e3fd2be036b5ab05,3,1,credit_card,220.28
1691e437f650581120465a9093ac55c2,1,1,credit_card,136.99
1ce85b529629489a217458d96a9ac0af,1,1,boleto,62.59
ca912a872db02043825792fbae103921,1,1,boleto,136.5
77c9b29f3f747bac94c52b7f85bfffa1,2,1,credit_card,743.57
b3b141944e96566095ea6c31fb96c012,1,1,credit_card,45.01
9da99352a27f7bbe1fdbc9b036749172,1,1,boleto,167.43
ef1d4414d10222bd1307e4799dd189aa,2,1,credit_card,197.5
325012120130bcfcd0623ac922d59c38,1,1,credit_card,86.64
95204f344884ad4f5e35431b8a90ed00,6,1,credit_card,200.09
ece3ab91bd67ba73563dd0468fc3bde2,2,1,credit_card,244.27
274a6079c2d1a10fac2e7e0154ebf4d8,1,1,credit_card,116.46
03d409e5b5b19ae88c43b41b503fdc5f,1,1,boleto,33.24
a21488f55d20f5d8ff41c2f3a2408cb6,1,1,credit_card,47.09
d7bc89693a788c9a5bf5b3fbbf50b382,1,1,credit_card,204.38
d7bc89693a788c9a5bf5b3fbbf50b382,1,1,credit_card,204.38
d7bc89693a788c9a5bf5b3fbbf50b382,1,1,credit_card,204.38
61f0b198235cdb574e373b2efd4fe1be,1,1,credit_card,64.0
3b00cf769ad5d6f05731f61644ab3105,1,1,boleto,1011.72
ab7a8658101e73890405c44226932c35,2,1,credit_card,144.89
637be788712bee0367ea76b1d2b4e702,8,1,credit_card,82.5
10204792a6dc4a01df515dc03e274eaf,1,1,boleto,196.7
43df05b115c39e4291f9b7f1b4dc7a3e,3,1,credit_card,167.29
e2f6cc4e17e086cfc2129013e20441d5,2,1,credit_card,54.61
7f323198e815792fca0a3a19277e0bd6,1,1,credit_card,186.55
9460b0cf19053015adc675b188e5750b,1,1,voucher,118.68
4abace28e7ad35184649078401530a5c,10,1,credit_card,132.24
75aa15f0736029e461f7010a3beb1a55,1,1,credit_card,83.41
8e70656d83092cc6ec2edf7f81646c03,1,1,boleto,920.04
aba05b1ba9185fe90dbaa5c688843034,1,1,credit_card,45.24
0b567429116e01a0d50b928c3aece38a,5,1,credit_card,398.62
6013d0eb468b1208e0bee80c6c79d613,1,1,credit_card,76.19
ea637eaecbcd5a8cef66d8b3d17b7c4d,1,1,boleto,1237.71
780e84efbe8163c68e15c320f027fae4,8,1,credit_card,114.55
d339c9a9c019e5beaf1cafb6cf77a23c,1,1,boleto,80.43
ddd6f9bb7d608bf3d7c3c45ae445bbc5,3,1,credit_card,72.42
b48f5bbc2f42d0beebc49732602505f5,8,1,credit_card,238.95
7b7e3ed4365b8e1e3f9ad98617b4b64f,5,1,credit_card,346.39
849463e6f473ab9f22655e71ed57b5e8,2,1,credit_card,100.86
102b7afbcc38007cfe6d8e2ee0d1292a,7,1,credit_card,94.66
102b7afbcc38007cfe6d8e2ee0d1292a,7,2,credit_card,94.67
d5ffe90efc926eb06d91f74d75dc28d3,4,1,credit_card,72.14
b544d0df08a85f1790ee98ba1349066c,1,1,credit_card,21.77
091a28ca837aa39b709aa41c0ca3d24a,1,1,boleto,109.08
7d966459e354dd19c2193dcbf947a590,5,1,credit_card,55.69
830516ed727d261b7668635971dabe7a,4,1,credit_card,217.05
5df95a0b2278ecd4e9ffdf42205dbda4,2,1,credit_card,36.78
d4bf159fdbd4b137b4fa5a2444b8e03e,10,1,credit_card,195.91
d45ccf00bbb028620024ed708518f15a,1,1,boleto,85.16
e8d903579f1c0af4d84c40580d8b5291,3,1,credit_card,101.93
11e77f7b110e8b496d03132d9f94129f,10,1,credit_card,104.19
1d37e36d44b7056e8d613a4214c9765b,1,1,boleto,104.37
79a7425d1b0c392330894633a1995cba,1,1,boleto,102.77
d4a26c4bf9a862d74a1e17f1bd949a71,1,1,boleto,58.16
7139a3b215ea730e2db624cc99820578,1,1,boleto,75.65
7139a3b215ea730e2db624cc99820578,1,1,boleto,75.65
9d5435f6ba9bb1a52b6d0964139a3235,3,1,credit_card,115.94
028b2cc8b1efc3f3a7bd579afef600ba,10,1,credit_card,230.74
574a5f31f28e74854179a095e600e96c,1,1,boleto,29.1
46b39d2dce11278e24c0f17526d0f21c,1,1,credit_card,50.85
88111d2aacb94d5ba269e178f1994a2c,1,1,credit_card,42.04
881dbb4e5e7c4118f6958b3ef811ffe4,7,1,credit_card,77.57
b8dee041f5693cc5bd0984155f847890,3,1,credit_card,67.6
6cbe792e9ab88ffb6579d0b28088a988,1,1,boleto,38.09
6cbe792e9ab88ffb6579d0b28088a988,1,1,boleto,38.09
1fc5c0bd6efc980c66dac929f708ab00,10,1,credit_card,156.73
ec16237b6137d880b2ebcc358e9ab7ce,3,1,credit_card,72.14
ae75362fea11fc9231fc4e7bddf6bbde,3,1,credit_card,155.73
c465b4dc1929898adffb867fb70fbadd,1,1,boleto,130.36
c465b4dc1929898adffb867fb70fbadd,1,1,boleto,130.36
6e3d6a42e83878daa748673c8b89e7d3,1,1,credit_card,116.44
059e60daeca8e3131e56fe0eb682dbb5,1,1,voucher,42.78
26b19be1c855b45a4ffb6e4ff31641b3,4,1,credit_card,45.79
6f931301d09d4502be6e4cfa863d5937,1,1,credit_card,45.61
52812cbfa7b50462457bb18bc74b5aa3,8,1,credit_card,366.75
c3f5808c83edb107f1358fa1477bff2d,1,1,boleto,385.0
ab1197da15cbff2ec70e2d58824ebaf9,6,1,credit_card,75.07
c806fe00b497017a642e9b1f595d053f,1,1,credit_card,98.1
3d6639fefdeff87974b80dc3da00bbec,3,1,credit_card,547.47
3d6639fefdeff87974b80dc3da00bbec,3,1,credit_card,547.47
3d6639fefdeff87974b80dc3da00bbec,3,1,credit_card,547.47
a6cf71d9fd08019c865e09285ef911b8,10,1,credit_card,228.72
4fb59cc4950521f470473ef761b30d7e,4,1,credit_card,208.48
84f6842be13ae57446edd10211747cb8,1,1,credit_card,58.24
bdabc74894435691ce6c9987a61b3d55,3,1,credit_card,95.25
aabe1992dfd41572e06cf1df1459516a,1,1,boleto,45.03
f8268f009c38528d7c7840a5d46ef8ca,2,1,credit_card,166.81
170dcd772ea4f51c3a859f9beef5d297,1,1,credit_card,12.07
170dcd772ea4f51c3a859f9beef5d297,1,2,voucher,50.0
170dcd772ea4f51c3a859f9beef5d297,1,3,voucher,50.0
170dcd772ea4f51c3a859f9beef5d297,1,4,voucher,50.0
170dcd772ea4f51c3a859f9beef5d297,1,5,voucher,50.0
845fd314ac81a42c5644c43c706fe743,5,1,credit_card,216.07
63e0bf29098c7e088927fcdbbd316666,7,1,credit_card,73.34
f8853e328e43ca676354e48e5b70543b,3,1,credit_card,104.8
517ab9bd7fa633de5ffc40d4412a3a21,6,1,credit_card,121.46
6c82f917cf6347ac7d1aa0c995850ae5,8,1,credit_card,226.14
1236ed63b2afceeec0fd7b62dc994e3b,8,1,credit_card,243.01
a72d1276fd9d74c154120c3a11eba771,1,1,boleto,75.69
38f7a64ff968746a5877232c1005dcd8,1,1,credit_card,338.77
afa75f5067298240b2038958cf0010d4,6,1,credit_card,343.71
74c45689bbe98233fb275f7aafd59051,4,1,credit_card,264.16
b5a62433ecc53f454da844ffa49a1720,3,1,credit_card,358.94
f11ae55d03fbec7f04a57a0d58f8bdb5,1,1,credit_card,110.42
7852c8ab608aef3bef7d6521357dd67d,5,1,credit_card,192.66
b6f880e7c659bca3680ab6fd7b925a0f,1,1,boleto,182.98
5d4c81961ad73a5cfd0b9293cb141d55,1,1,credit_card,81.63
dba6fefb7f441ba6ec433320366d3037,6,1,credit_card,201.84
02725851051698269253f0823e7824b6,1,1,credit_card,4.55
02725851051698269253f0823e7824b6,1,2,voucher,22.13
8062b0de87f8ffd0b7ca4e361d605b03,2,1,credit_card,138.96
cb0cb26c017d2cfb4e9ed39cd6ee9fa2,10,1,credit_card,352.55
2823892eb5b11e8006c23b01b51ea5e9,6,1,credit_card,137.2
28c82a8f08d843332818f4f2673e0128,10,1,credit_card,195.91
e1458d8518d1632318cd88ead53c633a,6,1,credit_card,62.01
b157810533d21f258158e463f1fe215a,3,1,credit_card,69.99
01f7e408c1f4689f25efbdf84ab4c575,3,1,credit_card,115.81
995392413cee61cc1fcec9807870ea8c,3,1,credit_card,143.83
036dd381dfb3ec75e0a63e14828cc871,3,1,credit_card,69.14
eadc0861c44da2fddbea2ea5b5994524,3,1,credit_card,150.3
767f8571d63adb608fafb497032b5491,6,1,credit_card,320.44
88400f2fec36d00eb74eb22551ab785f,1,1,credit_card,20.75
e0409d7f1bbf560cbc2472a046339c3c,8,1,credit_card,137.99
df8fb15bb61969e91b908a47f18d5ac6,1,1,boleto,61.11
93daeb5b5ebee6574cffcdc52342df7a,7,1,credit_card,75.07
ccfc23e8a089afcb9b3e98ad1eadb5fc,2,1,credit_card,232.78
3af00e0602421aa412b0f4ef0ebdb6c4,1,1,boleto,46.84
97bbec866dd969e84e907130cbb2fac9,2,1,credit_card,231.62
c4fcb1aaed780b8c213652b55617ce14,8,1,credit_card,358.04
7ef3b5a97b46c5f804765c88b291d34a,7,1,credit_card,71.63
e7859e16ed08be3d7231bcb239b8903e,7,1,credit_card,147.34
5bf226cf882c5bf4247f89a97c86f273,10,1,credit_card,246.36
5bf226cf882c5bf4247f89a97c86f273,10,1,credit_card,246.36
610b5a11b3a0ccf7d86f6ca1ca59ba4f,1,1,credit_card,73.34
331b367bdd766f3d1cf518777317b5d9,10,1,credit_card,283.2
fda6a71b53cd6b223fd4ea9a0f409cfb,2,1,credit_card,70.02
064895b0b58ab3f84d9d3b0a2b800205,1,1,boleto,76.17
a3de42d175dae02b25a2afbe9ae87171,1,1,boleto,265.45
c4424d72047fd2f2046fb0ebc5ae246b,1,1,boleto,88.72
1b506ab4d2fae3d70d95f8d0a4d8d094,8,1,credit_card,195.91
238626e6b8cf553eb91df8a81bd68628,1,1,credit_card,26.68
8563f78b69f236731470e13b90fde454,6,1,credit_card,60.8
8563f78b69f236731470e13b90fde454,10,2,credit_card,195.17
105c014f8565fa179398767b2d0bbd92,1,1,boleto,87.7
ed134c0f14b39f589ccb60640b874b90,1,1,boleto,199.33
036ea72a17833a6fbbcd3e4df8250292,1,1,credit_card,85.14
f8944372abd8b5677fec57bdb2cc09cf,1,1,boleto,80.2
e77eb7578799cc588feca0f6cf56a49e,1,1,voucher,12.55
e77eb7578799cc588feca0f6cf56a49e,1,2,voucher,5.23
fee62e6f13b8b6d7d343319f224376ff,1,1,boleto,33.59
a17bcc333f4e645ec9c31d9b75d1ed89,1,1,boleto,31.75
23e0d3cb5d2016d74c1d38af47f89fc5,5,1,credit_card,77.89
abecb1031a57b83f33d1389e0a1e5de8,1,1,credit_card,41.27
b6b2bd475c347f9936ace08ce079f73a,6,1,credit_card,1116.34
125976b0d8edeaa10e69ffaae21d8509,1,1,boleto,277.35
7e9d9158a1d0c1fb4f2e3b3e47c989e9,2,1,credit_card,113.71
ebbb597af5e0fc95ff3cd5080544632c,1,1,boleto,717.8
0572a001d46280ab9ab95964665ff768,1,1,credit_card,65.53
dadbb2544ed83c09ede8683c93c5f080,3,1,credit_card,970.73
a6b9f6bcd95a0ddbaa7194536b3cd00e,10,1,credit_card,231.87
0d17d99aea450f9c858ac3e134b1ea45,5,1,credit_card,368.66
1f6ddbae00fc6acbc0457caa5fd89ad1,8,1,credit_card,1125.55
243011a0bf87e18e688ed88cb956b4ab,1,1,credit_card,86.96
2179f6c7ed393f3abe065e8d69e7ed1e,1,1,credit_card,104.28
33e2db141538ccdafc2be5b0e9691157,1,1,boleto,115.4
d497ded2ccd602dd16411b12b379f432,4,1,credit_card,334.49
ee8f5d7599c575d8f8eb1a2ea7d66686,1,1,credit_card,6.4
ee8f5d7599c575d8f8eb1a2ea7d66686,1,2,voucher,24.3
ee8f5d7599c575d8f8eb1a2ea7d66686,1,3,voucher,9.4
8860f62912fc775e52409a351a1bca14,2,1,credit_card,158.94
9068e8cf49f95d4c1684f38d5e570780,1,1,credit_card,49.65
8fc75fa394f1ce5c0fd2775a4ae94c2c,1,1,credit_card,54.62
a1fa82769a203e30b8faf81cd32e5193,1,1,credit_card,23.08
a1fa82769a203e30b8faf81cd32e5193,1,2,voucher,83.59
a1fa82769a203e30b8faf81cd32e5193,1,3,voucher,83.61
a1fa82769a203e30b8faf81cd32e5193,1,4,voucher,83.59
a1fa82769a203e30b8faf81cd32e5193,1,5,voucher,83.59
a1fa82769a203e30b8faf81cd32e5193,1,6,voucher,83.59
689fb8f117f6d979dc761429176bb52f,3,1,credit_card,148.15
6c59866fa177b6a7321592a88b0dc718,4,1,credit_card,115.07
4b8b90b2df2c0252ebf81956b3a641f8,1,1,voucher,110.61
5c96439831886171acceb4393b92821e,1,1,credit_card,32.78
20aea91835c11696daa9520693503694,4,1,credit_card,384.14
aafd9bc243a2be9efb5b32b5fe26cb33,1,1,voucher,35.07
769f9a59d81a9c85b97ec8a258b3d772,1,1,credit_card,299.2
9127b1b53ca83b6300a265a3c54bb760,1,1,boleto,150.61
6bf889c14abae234b970354de7914c61,1,1,credit_card,61.44
0daf1f0e67b534ad873ba61c5d6ad7d3,5,1,credit_card,153.2
06475c925f62299396ae63b9e9468486,1,1,boleto,29.47
54a4cb7fbd793ac4fa5f2a5dd9e1fe8f,1,1,boleto,363.99
54a4cb7fbd793ac4fa5f2a5dd9e1fe8f,1,1,boleto,363.99
473c31ec52af46a57e6db5717ae78c0c,1,1,credit_card,51.69
bcb2e0e64b10c8679c1aa55b1a11e60a,10,1,credit_card,154.52
f3734046c5cc3a4e3b493dc53a31122c,1,1,credit_card,24.84
cc11de295d76c55d78095dc3edc4f374,5,1,credit_card,271.08
9839529a810b520a23afe17f48978595,1,1,boleto,31.14
0d59fa6e120e884eb0ef58f47240759e,5,1,credit_card,53.72
2f95a71d2777d49b1ea9226320de5c3d,2,1,credit_card,169.19
081b6406302bf82c3056fefb5a88dcfe,1,1,credit_card,116.13
20e3bc9df21959e19e6952aca55a2078,8,1,credit_card,477.87
e793e2ffd549447018149bce4de2850c,3,1,credit_card,36.69
87806ace43eb8a1b7a675c305ac12976,4,1,credit_card,298.2
a5fd921fa8875df40e98823f080b238b,3,1,credit_card,34.0
a054efdc5ce84187050da842797ef927,1,1,boleto,67.82
2923b36af2aa3dcb5925e03a21fc2da1,1,1,credit_card,86.15
083606af9191f3c3119ed90e616df1ca,1,1,credit_card,383.32
46246dcee982b786feccf817a68565d2,2,1,credit_card,194.99
cd4a39bf33083486dd4d1eaa70907ce8,10,1,credit_card,233.62
360f4e41e7cb0a95b452ec6a705782f8,4,1,credit_card,42.62
da14dcb099c1f70fb83af5e02dbec789,10,1,credit_card,312.87
ae4699550d86c969bf041d7d106f96ac,8,1,credit_card,406.14
fa68299f91cc5a977a2f8d1765e30137,4,1,credit_card,45.53
4e50ee5ebc37a770f257082adfbeff18,1,1,boleto,56.61
8a170c32858870f69d7a3477fcca9a4b,3,1,credit_card,64.05
ff5c1ff3fc20d9c5d841b5ab889d6c3b,1,1,credit_card,137.2
9ffbf165bfd976933256254ac8d7bb36,1,1,boleto,183.32
8ba6f2691ae9f61ed7266e78a5f64233,7,1,credit_card,115.37
8f4642e85de57eebcb8ae7a64a9da3b7,1,1,credit_card,45.21
4e3cf72d676f793f15859c9ae34be2ad,1,1,credit_card,146.68
e6b661804376b0ffd1a2e38c1a03d7dd,10,1,credit_card,1051.95
c1eae222313b3a7eac740761313cbd27,8,1,credit_card,183.3
a18b84bbf6ec08377b509038454c7f29,1,1,credit_card,107.85
faeccb7dc26c1f48cdfc3881c6644f8b,1,1,boleto,31.38
fe25e6ae3200a0fd420ba45277d19fc5,10,1,credit_card,673.47
6fd3f9bf79e48b384ee918cb691483ec,1,1,boleto,131.61
85770bce7ab858546d700c2e99ad57c9,5,1,credit_card,58.8
504fb61cd304d9e79e7eb038a59937ba,1,1,boleto,45.62
dda427569144edf4a458f8fed9d5ca4a,1,1,boleto,74.16
cb1a286120189e078e1c233462bb4f36,1,1,credit_card,77.57
007da890328632e8d6e064d6b0eede4b,4,1,credit_card,1580.92
007da890328632e8d6e064d6b0eede4b,4,1,credit_card,1580.92
db22016bef74b6dc92aabe8713dd0eef,1,1,credit_card,37.69
d4f7b7fdd579913c3de8124f653eb667,3,1,credit_card,38.09
1243eb3361deac979de61f849adef430,8,1,credit_card,104.37
41b7994f6fdd38dc855f6f6a5c61b459,1,1,credit_card,152.68
ab5aefb9f9793fd9098d33da21151f5b,2,1,credit_card,57.0
606c732f34fd61a1cadeb29568b5f248,1,1,credit_card,96.8
7d11ea85fd4de61373b6b8ab0387d011,1,1,boleto,96.93
27e8167beaaa26b230d2ded1ea6862cc,3,1,credit_card,189.31
2a9e69bbdde31a4f48ab10f890c6f9ab,1,1,credit_card,37.86
d4f63c1e71dd7a25aaf45fd89286d760,1,1,credit_card,37.73
d4f63c1e71dd7a25aaf45fd89286d760,1,2,voucher,62.0
fd83958bf029de1ca6903c3d8d9a9227,1,1,boleto,64.14
a8efe989c98ee6abeb71302e009de4e1,1,1,boleto,190.06
9ce40c402845819d3d1c88eb10a41e4a,1,1,credit_card,18.9
9ce40c402845819d3d1c88eb10a41e4a,1,2,voucher,10.84
9ce40c402845819d3d1c88eb10a41e4a,1,3,voucher,10.81
9ce40c402845819d3d1c88eb10a41e4a,1,4,voucher,10.81
9ce40c402845819d3d1c88eb10a41e4a,1,5,voucher,10.81
f727a8ea4bd506195fa3f78958a7e08d,1,1,boleto,79.66
abb7c138395463396390ee722de3f80b,1,1,boleto,46.53
4edf7392aef78ba9aee741f99c09b205,3,1,credit_card,102.76
7caf84295d8749bcee4f14503b883c1e,3,1,credit_card,127.08
f8953f57f96cac63a409dea551779172,1,1,credit_card,43.82
f8953f57f96cac63a409dea551779172,1,2,voucher,20.0
303182d08ac4cab9178c9cccd87c38db,1,1,boleto,191.99
a2c45553a9238b8a598d9e19cd5f07bd,1,1,boleto,72.42
bae5466ca9c393da0e97709654923fdd,3,1,credit_card,544.18
bae5466ca9c393da0e97709654923fdd,3,1,credit_card,544.18
bae5466ca9c393da0e97709654923fdd,3,1,credit_card,544.18
bae5466ca9c393da0e97709654923fdd,3,1,credit_card,544.18
cfa61e32cb4b079cb21a373580d4af62,1,1,boleto,76.57
b825b53d8136d85eb4cbe60a1bd275f5,1,1,boleto,243.01
78af4d32fa98a1435686699030cbc1bf,1,1,boleto,109.41
fe86dfed53c5a20c5ee0647ee04af884,2,1,credit_card,174.86
cdc1504eb9521a2941c00363ee8288d2,1,1,boleto,241.22
f0da5a090ddf3d220d76c0cd17fb2775,4,1,credit_card,71.04
95fdb59e0ee0274a8b9b1ba4641ae5db,5,1,credit_card,184.71
63e9f378e99a3e83709e85223d637944,3,1,credit_card,418.04
a3a0998425d8376953e430fee26cc94d,4,1,credit_card,41.34
851b97b927ec7d18a4edcd6973e8cb1f,8,1,credit_card,379.2
a7052bcfd0db0734e92716ce1a188143,1,1,debit_card,61.63
87d44a30892b03c249c988117ea00acb,1,1,credit_card,223.21
e20850b4a502a9d42109092ed784c9e0,2,1,credit_card,108.88
281f470497aa1a0af6a1d6024b3eba93,8,1,credit_card,225.23
af42d1d70bc955e5272039f5d271c392,5,1,credit_card,193.67
2c62937a0a77b55f3253b2c83f46d57e,6,1,credit_card,64.1
1189c210dfa81946dea4bb3e36d1069b,1,1,credit_card,82.78
e36a4fbf27caa37b5430a40dfef1c8a2,1,1,credit_card,174.36
f9e7037d6b9b33800b9d44a4cd8fb6a4,10,1,credit_card,113.42
68f42cd8a34dd5c5ac72af71d689b061,1,1,boleto,30.02
90add944d9cdd6d9573546a816498bc1,8,1,credit_card,1237.71
409e4a6eadbdc33f16ccf0bda01eec1f,1,1,boleto,195.92
e6644b4a8ee7cbabd5f50b29eb478cf4,2,1,credit_card,92.57
746c5b13cba21f3cce06aea59a6cafef,1,1,credit_card,55.1
a9a38bf05e94ce11495d6c4402730a56,1,1,credit_card,56.78
0a7188aeda4a3e2aa3fb378099da5d94,4,1,credit_card,45.53
c08029c18d0544f5f412033887287ad9,3,1,credit_card,139.31
2b4b69b119c4446626f617bd54ff3147,1,1,credit_card,38.05
8e1ac730ea9bca963b591024346e0679,1,1,boleto,76.68
854fc42da7246b10ed8dcec4ae8f48ca,1,1,credit_card,94.3
229bea4c240eee0645cf5a9edf0992b6,3,1,credit_card,52.37
39d92c90ecacf0e6411af62b7bcabe17,1,1,credit_card,86.15
f7f84dc96924f895eeee8f89515012c3,1,1,boleto,25.0
1cefe5c5fffe16b88f52d00eb120852b,6,1,credit_card,299.71
b03e63dba372274ce55891a7de687b29,1,1,credit_card,61.91
8c8681bafb6d998bc0fea19014904e1f,1,1,credit_card,162.15
289eb8914b157fdd475b723eb409f5fe,1,1,credit_card,42.81
ccac1a9dee556f517bdb745dd29bcb68,8,1,credit_card,1243.66
44820bce2c8acaec4817ffc156cca3db,1,1,boleto,96.12
f7d9c2de0bc77fe956cf117a64fdfe76,2,1,credit_card,110.4
070678021e2517b12a66622b99dca958,4,1,credit_card,43.62
ef8cbf314d7fdfcaf0445f43bf9fda94,1,1,boleto,53.6
e4e486faca6effbf54e6325fd207319f,2,1,credit_card,137.43
b1b9fac0e00f05fb2444f22b7a5ad934,5,1,credit_card,61.85
afa610ea863dee3d85954aa87a22ba6f,2,1,credit_card,35.84
ea1ac32e51a066d17b2ae8647eac38a8,6,1,credit_card,133.76
a72c3152ab2259acdae64303a9a12efc,3,1,credit_card,93.11
1b4d3779be038b75940dbee57ca322a6,1,1,boleto,229.3
1b4d3779be038b75940dbee57ca322a6,1,1,boleto,229.3
1b4d3779be038b75940dbee57ca322a6,1,1,boleto,229.3
95789d8c645027ebad06866c20ca409d,1,1,credit_card,27.25
95789d8c645027ebad06866c20ca409d,1,2,voucher,100.0
6dece73218f2a129da9cd0193f385b8e,8,1,credit_card,95.32
51a73c564f9cc803ec067dd3a0381997,1,1,credit_card,34.28
41f4b65afce2787da9189f5199e838c1,2,1,credit_card,350.0
41f4b65afce2787da9189f5199e838c1,6,2,credit_card,1001.41
2f014917c80b1bf6576e1f3ce7a4bffd,8,1,credit_card,216.07
e35cd7f16895b57bcfa47358049adb16,1,1,boleto,115.94
b5070c4399f9fc0910e983e59d055dbf,1,1,boleto,919.04
b80b95480b127e335cc78649633b665f,1,1,boleto,110.77
21ebffd76dd6106c6c6fa7f2775438f7,5,1,credit_card,140.63
21ebffd76dd6106c6c6fa7f2775438f7,5,1,credit_card,140.63
a9428c5eaf65cdc2790462a040662e83,2,1,credit_card,128.09
c7272e51717db8e4ba4b05b499c9b53d,1,1,boleto,185.84
f417219cc64e796bb6bcd1a41d3fe308,1,1,credit_card,55.69
804f789c8c32196bff306c6183d027aa,1,1,credit_card,57.54
d83383fc86872341fb3e45575e538749,10,1,credit_card,313.42
8c80df0eb894f3154628aa231b9eca9a,1,1,boleto,106.29
11e9fafeed853e2930eb3d641c4e20e2,4,1,credit_card,283.2
3240c29a58e0f5100088c091d4a9a0e2,1,1,credit_card,93.36
3180196d4f287c726e7ba95da8f56ebe,1,1,credit_card,93.68
2ec9933b4f24fdaf33293db945f1ec99,1,1,credit_card,115.07
d6d8d3958008d2514a3a9ef0a43edc56,3,1,credit_card,171.44
3b1e0aa5b8ff3c31997a68bac081c46a,1,1,credit_card,73.34
74d72b7e6831bb80fef1c2dd59994fc5,1,1,boleto,158.38
b362e77722405d304dc6fb5947ea3bea,2,1,credit_card,117.85
550f7653632f43410dcc64a9aff55f45,1,1,credit_card,57.3
258e46dcdfecaf4d2961e86652d1616f,1,1,boleto,923.86
086e718f4bcff72026c18edaf8d572c5,1,1,credit_card,200.09
363c28b78897354ff4e126dfe41f2890,2,1,credit_card,66.89
ff36dfa12cb7e25f1e145ad701e2f994,2,1,credit_card,80.21
6fcfecbf29ad881675a896d511e52493,1,1,voucher,125.44
c6302c24ee96f272586ddeed0251526b,1,1,credit_card,27.77
2bc70de77abae260ca94fadcfb63d995,3,1,credit_card,150.34
b64694f8da34c98dc8734f15ad74ba86,3,1,credit_card,155.14
249385a8a3fb6a8765bed08eaeef9919,1,1,boleto,146.08
9f7c5f8057f9aad8d834951927b7863c,1,1,voucher,104.37
7b9eb722610acfda5b8f7bb193b94dda,1,1,credit_card,44.01
a3680a328f9d1e30589963d953d29d61,1,1,credit_card,113.62
28f3f76a069124ea37b2e0c43408ae47,1,1,credit_card,111.19
28f3f76a069124ea37b2e0c43408ae47,1,1,credit_card,111.19
b36fd93e7fd40f6381ae7bfbc04715d7,7,1,credit_card,1333.45
0775e96080c552251cd76472d32e0c83,1,1,credit_card,72.45
8c916588ea3ffd9645a1e687d2e5bdec,2,1,credit_card,116.46
fde8ee361a63b2ee323ac574ee41524f,2,1,credit_card,259.15
a0563252fd4da955a4bff4e622f4d81f,1,1,boleto,220.43
5a3663cb6b6d7369ab838a80cdcb06d7,1,1,credit_card,108.58
687077f28510ca13f49e640d06c032ba,3,1,credit_card,114.33
8c16a351ed0a3eed6e4e93bd08ad405d,10,1,credit_card,298.55
55d5398213ed7a57e6841a7f436872fd,1,1,credit_card,48.27
78d9bc19ffe6549f445e37d09987a476,1,1,credit_card,601.47
30f9a1ff42cc19d532df1d4431a9ac4d,1,1,credit_card,27.77
8e850cb25c8d1b806724c4d68e0c4040,5,1,credit_card,185.84
44a2f6e3e3698a19f2abe6fe08fab7bf,2,1,credit_card,86.02
e2301ba70a8f5a2873aaa909c1b2ca33,1,1,boleto,155.65
2d5b28fa1da0cd6faa1a8ee5d9e73b62,3,1,credit_card,335.89
e3071b7624445af6e4f3a1b23718667d,1,1,credit_card,51.75
1676fa2516c38753e7a0ee7fa8e41009,1,1,credit_card,110.97
8053c8b6bcfa27de650bb879815c3835,1,1,boleto,60.53
0771233ce445ab49cb2542af0243618e,1,1,boleto,40.61
3b11d26e4abb209843e2a86228619ec0,2,1,credit_card,77.57
c86368d17ff48588fec9eae138854ea9,2,1,credit_card,71.15
a7242c15ba4729b0ea88772be6966914,1,1,credit_card,62.59
d79a5defeb5c3d2d81229a4cea976476,1,1,boleto,76.76
7f56220583170a9a779f55e555e7e986,5,1,credit_card,51.0
a8b683ba9c72d9c25d03af49ba917f2b,5,1,credit_card,371.25
